id,genre,track_name,artist_name,danceability,valence,energy,tempo
1AvWJHuqF8AM9GSwxYNstn,songwriter,32 Flavors,Ani DiFranco,0.492,0.101,0.455,91.554
1mlFm6Pr527UqJ2Iifm5f2,songwriter,It Can't Rain All the Time,Various Artists,0.449,0.136,0.304,78.878
7z3mChqmE7mVON3JPAI5oo,songwriter,Wish Me Luck,Chuck Prophet,0.323,0.511,0.727,141.343
1iUCE4vePxMta8ZV1kOUmL,songwriter,Cold Coming (Bonus Track),Thea Gilmore,0.529,0.467,0.274,132.899
0XDjAheCeic8jmXroZv5O4,songwriter,Seed Of Memory,Various Artists,0.59,0.344,0.367,130.461
44ir4CtWsXwn5CYroAl7qd,songwriter,The Joker,Steve Miller Band,0.455,0.842,0.354,164.386
6bcg1TN8QNuUyCfJwtc266,songwriter,dying slowly,Tindersticks,0.518,0.0906,0.291,115.947
1TxgpYKweWwiQ1GDcZRm5O,songwriter,8 Good Reasons,Sinéad O'Connor,0.66,0.526,0.466,140.028
3zmrMMmyUUNNQFBcsmhNuo,songwriter,For A Nightengale,Fionn Regan,0.484,0.337,0.337,107.933
2BxlGePUC9UFR1nHpragWW,songwriter,Sparrow,Joe Henry,0.562,0.139,0.225,68.941
1Q5XFR1RgMWgqoNgH7DHqp,songwriter,Call Me the Breeze,Eric Clapton,0.508,0.933,0.536,184.031
11tXsK4Jjfrew3lx7qcz2m,songwriter,You`ve Got A Friend,London Heritage Orchestra,0.641,0.501,0.227,95.747
2UPZZIu7f0zRuyHGZDZ6dq,songwriter,Love the One You're With,Various Artists,0.571,0.223,0.469,97.322
0X5AlhZuECn39CfLlSiQSZ,soul,What A Wonderful World,Louis Armstrong,0.358,0.313,0.443,71.533
0bHs3ly4Bv5BlzE3KrePfX,soul,Golden,Jill Scott,0.769,0.593,0.558,100.007
3eZAIWi3P840GLe3Z2WLIV,soul,Work to Do,The Isley Brothers,0.591,0.921,0.882,170.717
4XTV1muK6wJ3hbit0n0RpV,soul,Reet Petite,Jackie Wilson,0.668,0.853,0.655,84.12
0bgsj8kz5zWbQ6njk2Oqoz,soul,Soldier of Love,Sade,0.775,0.64,0.572,90.023
1oEAgyttglJYkh909Byp4B,soul,Lean on Me - Single Version,Bill Withers,0.617,0.426,0.239,75.114
55xs0ctzl8u3OY9KLmnyu2,soul,Reasons,"Earth, Wind & Fire",0.602,0.587,0.44,126.63
6sie6gBxTyeelQdKrHPL84,soul,"Baby, Come To Me",Quincy Jones,0.643,0.701,0.534,90.378
76Gcy0ltMutGaK8oizgdrF,soul,Neither One Of Us (Wants To Be The First To Say Goodbye),Gladys Knight & The Pips,0.525,0.67,0.407,140.52
2jJulR1CTEuHsXpS6bGDou,soul,Just Ain't Gonna Work Out,Mayer Hawthorne,0.782,0.753,0.544,90.562
6H8WMHCov3QGaPLbpOMpcJ,soul,I'm Your Puppet,James & Bobby Purify,0.706,0.748,0.516,94.428
3ibKnFDaa3GhpPGlOUj7ff,soul,Let Me Love You,Mario,0.656,0.556,0.578,94.514
1wRHNlEjTmpaXv99BFAGnV,soul,Got To Be Real - Single Version,Various Artists,0.797,0.861,0.697,114.65
1SyTqslGBzoe45hw3Ov0gp,soul,Love's Divine,Seal,0.579,0.229,0.527,96.107
13mXFvyRyjfIjnag95Rnug,soul,You Are The Sunshine Of My Life,Stevie Wonder,0.524,0.683,0.531,132.175
1zeTH8g3op461U33JeKrSH,soul,I Wanna Thank Ya - Without Rap,Angie Stone,0.733,0.656,0.839,99.019
7snmvZMLdGGk3l9PcvoYSM,soul,Dance With My Father,Luther Vandross,0.739,0.231,0.341,80.958
1fAq1tPHZGsYACY25qdIcd,soul,What A Man,Various Artists,0.572,0.898,0.769,173.8
5Anh8jULgeUgciLHCR25Mk,soul,Like A Star,Corinne Bailey Rae,0.606,0.142,0.226,122.711
3DUNaBEHqpXsrY7sXWlWpX,soul,Ben,Michael Jackson,0.464,0.303,0.132,68.152
1xkLLbpo3y4KNy64EFVB9C,soul,Stop! In The Name Of Love,Various Artists,0.603,0.504,0.633,115.884
2g4SumkFZpHOypfF5xng9Z,soul,Music (feat. Marvin Gaye),Erick Sermon,0.896,0.921,0.457,100.043
3trS6e40JCVUOpPVt5OdHj,soul,Adorn,Miguel,0.625,0.235,0.576,179.063
5Mtfpo81RKlw5fAvWXFPlT,soul,Gimme Little Sign,Various Artists,0.82,0.948,0.441,113.944
0xt3oHUZchlHPhiWXoADM5,soul,Use Me - Single Version,Bill Withers,0.766,0.955,0.661,154.534
0wOXWOjowYXTJiZa2b3rhf,soul,Simply Beautiful,Al Green,0.516,0.514,0.214,147.658
7zkLpY72g6lKQbiHDqri1S,soul,Sunrise,Norah Jones,0.526,0.679,0.299,156.848
33fdvicpRVPWCPz19Obajn,soul,Back To Black,Amy Winehouse,0.49,0.335,0.725,123.28
4XcggrvWzPGxlcpSMWqGFW,soul,Night Air,Jamie Woon,0.832,0.502,0.522,110.015
5GvWrvLIqoHroq7YvO260M,soul,I Keep Forgettin' (Every Time You're Near),Michael McDonald,0.734,0.933,0.485,95.321
2M9ro2krNb7nr7HSprkEgo,soul,Fast Car,Tracy Chapman,0.711,0.194,0.292,103.951
1zoSB48r32OS6MSthCa2Bn,soul,Only You,The Platters,0.49,0.316,0.283,80.054
6SaOWdixuJbg010zPmwjOw,soul,The Payback,Various Artists,0.87,0.749,0.797,97.871
2TARjNaeT3ImhWvSOcDw92,soul,"Reach Out, I'll Be There",Four Tops,0.622,0.73,0.79,119.566
5mBHcJ6yNXyYGLosWkuGqv,soul,Why Can't We Live Together,Timmy Thomas,0.865,0.862,0.614,100.436
4eHbdreAnSOrDDsFfc4Fpm,soul,I Will Always Love You,Whitney Houston,0.332,0.11,0.214,67.531
2bkVT50D8b4xrIKjeo6f8H,soul,Let's Groove,"Earth, Wind & Fire",0.876,0.877,0.592,125.549
1lSBvNN5KpRC0OfzEJjY7L,soul,You Are The Sunshine Of My Life,Stevie Wonder,0.522,0.679,0.481,132.08
2OPANrnimcwWcVQuDk8ibD,soul,100 Yard Dash,Raphael Saadiq,0.895,0.927,0.876,109.724
4V2F0DZrAXOWq9hkwMMG3x,soul,Lost Without U,Robin Thicke,0.664,0.816,0.351,113.204
6PchKwjaU56tU8HcFYhuGv,soul,Rescue Me - Single Version,Fontella Bass,0.679,0.964,0.548,122.691
0SxFyA4FqmEQqZVuAlg8lf,soul,The First Time Ever I Saw Your Face,Roberta Flack,0.311,0.139,0.0264,120.653
6N3Wc11mXiJUjcIvc0xzpn,soul,Money (That's What I Want) - Single Version / Mono,Various Artists,0.694,0.965,0.73,133.359
2vLaES21zwbX1Rnmj56Bbb,soul,I'll Be Around,The Spinners,0.593,0.63,0.791,112.295
7eZvQJti3yafML1T7i6vI1,soul,What Becomes Of The Brokenhearted - Single Version,Various Artists,0.724,0.733,0.606,97.405
41i8dLAXqhe7KCAPFTmSWx,soul,Chicago Falcon,Various Artists,0.584,0.7,0.949,100.712
2fE4MbwX3QGMzNaMjGVhtw,soul,Say Yes,Floetry,0.747,0.428,0.398,117.901
08013W2oJiJ3FcVq24hjXO,soul,Mr. Big Stuff,Various Artists,0.889,0.968,0.655,93.252
2jg4Yc8071puvDRYi22B3a,soul,"Signed, Sealed, Delivered (I'm Yours)",Stevie Wonder,0.646,0.819,0.784,108.84
0Bd4F0Ybq3kkqj1NBS8AaY,soul,My Girl,Otis Redding,0.493,0.674,0.408,203.936
09EvPYlXy4DbjeTeaq7O5D,soundtracks,The Chairman's Waltz,John Williams,0.211,0.0746,0.17,104.848
63Ul5qgAxlXbtj97gKaAfn,soundtracks,"Finale - From ""TRON: Legacy""/Score",Daft Punk,0.0787,0.0282,0.11,173.343
42BAwiGC1egjbiJ6y512Tz,soundtracks,Turning Page,Various Artists,0.304,0.189,0.379,125.203
0scrtPmtlIVwwk9s4LXJ8n,soundtracks,Son Of A Preacher Man,Dusty Springfield,0.367,0.761,0.472,179.686
4DFmHvLDnnTpJDVxn8ySry,soundtracks,Blood Theme,Various Artists,0.448,0.0394,0.418,89.973
3fvEwzzkEGInkRDdREn9Pq,soundtracks,Pumpkin And Honey Bunny/Misirlou,Various Artists,0.3,0.634,0.88,172.645
4P4YCW9qKMf3cGY5VMoUdF,soundtracks,Doctor Finklestein / In The Forest,Various Artists,0.232,0.0541,0.0628,101.799
5yyqx4brn6Bm9U1Rj9ENnz,soundtracks,"Touch The Sky - From ""Brave""/Soundtrack",Various Artists,0.372,0.33,0.641,119.013
6ZFbXIJkuI1dVNWvzJzown,soundtracks,Time,Hans Zimmer,0.221,0.0401,0.0879,126.622
1xPec5BN0Zxv77zrWKq43S,soundtracks,"The Son of Flynn - From ""TRON: Legacy""/Score",Daft Punk,0.543,0.0222,0.775,106.018
4WnEirPtoKkKT11VXJF72O,soundtracks,La valse des monstres,Yann Tiersen,0.271,0.921,0.278,82.364
1PMjawSuCVzLI2hl2WMeA0,soundtracks,Fairytale,Shrek,0.169,0.0955,0.151,76.99
5hUigcjLZPaqEfzqSqOSLQ,soundtracks,Jack and Sally Montage,Various Artists,0.216,0.0621,0.052,141.317
2SKCoeEzz4Kx1VdiCWzC4X,soundtracks,Journey to the Cross-roads,Various Artists,0.183,0.0309,0.0349,78.255
25KeU2hx4zRfTFFHzM8iap,soundtracks,No Meu Coração Você Vai Sempre Estar (You Will Be In My Heart),Various Artists,0.412,0.283,0.175,101.877
0qcr5FMsEO85NAQjrlDRKo,soundtracks,"Let It Go - From ""Frozen""/Soundtrack Version",Various Artists,0.543,0.371,0.485,136.961
0LMQvt6yAGggdowj8hazNy,soundtracks,"Kingdom Celebration - From ""Tangled""/Score",Various Artists,0.418,0.811,0.438,136.258
5k3U0OGYBccHdKJJu3HrUN,soundtracks,"Hakuna Matata - From ""The Lion King""/Soundtrack",Various Artists,0.408,0.725,0.313,170.013
6OfoGfHRD23SIo3z7RquTe,soundtracks,Le moulin,Yann Tiersen,0.565,0.215,0.0559,142.225
0NvKyH2zVnhLcgMM7wAuK6,soundtracks,Evey Reborn,Various Artists,0.0736,0.0291,0.0992,80.369
6mOS5otVnh103JwefAKhwS,soundtracks,Episode I - Duel of The Fates,John Williams,0.44,0.216,0.433,79.952
24V1HYAHHUj8uzzvikTOiN,soundtracks,"Mind Heist (From ""The Inception Trailer"")",The City of Prague Philharmonic Orchestra,0.493,0.11,0.326,91.932
1lOSxJNCLvWm2bYaTcTSmK,soundtracks,"Mother Knows Best - From ""Tangled""/Soundtrack Version",Various Artists,0.403,0.473,0.259,69.283
1WitAaRV8SMreQaNLcBjdQ,soundtracks,"What Is This Feeling? - From ""Wicked"" Original Broadway Cast Recording/2003",Stephen Schwartz,0.63,0.516,0.422,152.311
6qWcpAJGry7v2JLPbC59A1,soundtracks,Goodbye Brother,Ramin Djawadi,0.173,0.0324,0.027,73.552
2Yjv7MOdst5y6fFsq4cKOL,soundtracks,The Heart Asks Pleasure First / The Promise - Edit,Michael Nyman,0.208,0.231,0.276,177.108
2wi3pClieQiFX7gxCZbuJP,soundtracks,Bang Bang,will.i.am,0.816,0.739,0.658,124.99
1OzSfjFW08DTD51XoNnog7,soundtracks,"That's How You Know - From ""Enchanted""/Soundtrack Version",Various Artists,0.485,0.52,0.667,174.025
12gSgwd2Ic5hE8obr8jxoh,soundtracks,To Jotunheim,Patrick Doyle,0.402,0.13,0.184,92.54
007b7wWke8Ohb66RfudW4P,soundtracks,Beauty Killed The Beast V,James Newton Howard,0.071,0.0343,0.128,77.666
1ijrMIqQvZNsnoqGukPzFD,soundtracks,I'm Forrest... Forrest Gump,Alan Silvestri,0.402,0.0967,0.046,104.425
0k1zElVBehCAzAa975af71,soundtracks,A Small Measure of Peace,Hans Zimmer,0.0813,0.0338,0.111,171.576
4d4Fgs8KH0gyDSdc7HuwBF,soundtracks,J'y suis jamais allé,Yann Tiersen,0.636,0.811,0.368,99.939
2JzuB2RsCTditjUfWfECI0,soundtracks,Shelob's Lair,Various Artists,0.12,0.043,0.387,90.09
4n2DYc7yz327XWXKWlTCPl,soundtracks,"Children Of The Revolution - From ""Moulin Rouge"" Soundtrack",Various Artists,0.519,0.392,0.731,130.196
0k1dXy3EXi1Ob5eK3oRPm3,soundtracks,Red Ledger,Alan Silvestri,0.132,0.0355,0.0603,71.313
2x6PEfCGLESZw99p4MacYo,soundtracks,Sector 7,Various Artists,0.518,0.0504,0.743,79.646
3uI4zY2H56NJnDDp7ui0Ux,soundtracks,We Could Go Home,James Newton Howard,0.226,0.0358,0.031,51.612
363OW0OpNxHRPMCJXQ9Ymo,soundtracks,Daughter's Lament,Various Artists,0.643,0.376,0.159,83.27
7Ma4XgLDtkEnP6q6Jn3YmN,soundtracks,I Didn't Mean It - Vibey Version,Various Artists,0.559,0.763,0.784,93.393
5qz5eX8HIWfMGuaPCdI086,soundtracks,"Injection (From ""Mission: Impossible II"")",The City of Prague Philharmonic Orchestra,0.511,0.157,0.409,118.028
5CgImDCwodR7FKwd79i8Gv,soundtracks,New Tail,John Powell,0.128,0.0929,0.262,82.626
71xzJxWVwsm5VEOeiVpHNd,soundtracks,Episode I - Star Wars Main Title and the Arrival at Naboo,John Williams,0.166,0.0759,0.328,94.764
71u5sCMNIR0FSaVBItszO3,soundtracks,Rose Of Arimathea,Hans Zimmer,0.0676,0.0367,0.0209,73.632
0vvdGsr92aPukAxgHyeu7X,soundtracks,Komodo Dragon,Thomas Newman,0.384,0.0353,0.315,99.91
7e3ROxgIM9zUpyHrh5C3ze,soundtracks,The Passing of the Grey Company,Various Artists,0.0836,0.0321,0.024,84.904
78NOjcwjSb7qSrPtKUAHiy,soundtracks,Elder Scrolls – Skyrim: Far Horizons,London Philharmonic Orchestra,0.0673,0.0363,0.114,66.182
15o6Mx8AlTHJNBdhRq0YKD,soundtracks,Scorched earth,Various Artists,0.221,0.0413,0.226,133.095
16B444Uk3QW6B1ikqbQZ2I,soundtracks,Let It Go - Demi Lovato Version / Instrumental Karaoke,Various Artists,0.548,0.142,0.677,140.025
60lpxsz5DjjZAChH8dzFDt,soundtracks,Making Christmas,Various Artists,0.559,0.256,0.386,140.238
0FztUda0RBUZRPjpHA7m7c,spanish,¿Qué Pasa?,Juanes,0.562,0.727,0.822,165.032
117PkfBYudl1lSoFFAvOM4,spanish,Estoy Aquí,Shakira,0.731,0.71,0.871,116.944
4bavcis6bApsKI8YkKg3Cx,spanish,20 de abril - En directo 1997,Celtas Cortos,0.526,0.468,0.722,112.961
7fZJWsOEdr8aP8okxyTBGd,spanish,La conocí bailando (feat. K-Narias) - Radio Edit,Dr. Bellido,0.711,0.658,0.841,104.033
2UPfiKisNceDee4VFcdoZx,spanish,Permitame,Various Artists,0.617,0.895,0.66,214.017
02oEsDGI2yAH8mffONoMfl,spanish,Lovumba,Daddy Yankee,0.731,0.93,0.929,121.01
2SfWO6xWCJd7q5oiUcphyi,spanish,Duele El Amor!,Aleks Syntek,0.664,0.665,0.798,129.959
2SskegvRkUbZA6HgOxpkdf,spanish,Piel Morena,Thalia,0.738,0.898,0.866,180.784
437XMj1UkDaiDuby5PFuaD,spanish,No Importa Que Llueva,Efecto Pasillo,0.685,0.772,0.857,103.042
3eCuEXYF3VnbTDHaztfUAv,spanish,La Diabla,Romeo Santos,0.859,0.882,0.747,124.985
3i3fYhl23l7exbIj9oAJPN,spanish,Ahora Quien,Marc Anthony,0.606,0.292,0.625,130.018
1gNXx5zAjR2OPfa7R0SDsZ,spanish,La Luz,Juanes,0.631,0.922,0.979,157.969
7ii1YH0rOmpoRfH9HyY8To,spanish,Amor Prohibido,Selena,0.548,0.813,0.688,179.842
3fucYASejkSMwtAYjFRKlF,spanish,Maria Maria (feat. The Product G&B),Santana,0.779,0.663,0.631,97.927
5hyq5k3Do9gW3HGvDg5ZEJ,spanish,La Lola,Café Quijano,0.725,0.867,0.79,151.985
0SkBQleJuWAmiPo73j0cOs,spanish,Tocando Fondo,Kalimba,0.61,0.246,0.517,131.799
1LC2vEegL6JZ9JduhfFd9Q,spanish,"Te Extraño, Te Olvido, Te Amo",Ricky Martin,0.593,0.464,0.601,121.045
1JHHPRDCXts9M7mTyVN3Ja,spanish,Animales (feat. Nicki Minaj),Romeo Santos,0.765,0.244,0.603,93.005
7zuwr7YqqpveNtxlKe1vn6,spanish,Y Tú Te Vas,Chayanne,0.609,0.525,0.607,139.927
70kSMcgebeHkly6xGS2Xtm,spanish,Prrrum,Cosculluela,0.839,0.718,0.731,90.018
722QPOI0pGJJ0Y0P6ETzgE,spanish,Lo Que Me Gusta A Mi,Juanes,0.678,0.97,0.895,94.965
2KJDvMNH6UbQEpUQn3SnMd,spanish,No Me Compares,Alejandro Sanz,0.71,0.402,0.783,141.949
4Ofg5uuH7qqDIXpAJMpXZV,spanish,Rayando El Sol,Maná,0.643,0.499,0.809,112.677
0GG6YY9gu97vmVYDcZeaVI,spanish,Ritmo Total (Rhythm Divine),Enrique Iglesias,0.649,0.466,0.952,102.01
7dDDsr1cMbpkE5MZLy8eHA,spanish,Ojalá que llueva café,Café Tacvba,0.413,0.893,0.594,85.131
7ePXFeKtDzDqkoEZOIJ600,spanish,Pégate Más,Dyland & Lenny,0.637,0.963,0.864,132.007
5SMdW9cbM4wTMMPI8Ck08a,spanish,Me equivocaría otra vez,Fito y Fitipaldis,0.739,0.822,0.748,132.86
3TZNOCoBeIeMMTAkyMJUxq,spanish,La Pared,Shakira,0.755,0.615,0.688,129.015
53AdGgVPCP8P4CutTFKJ1V,spanish,Un Buen Dia,Los Planetas,0.386,0.579,0.922,128.47
1y8vhYug05asslmpY8bFel,spanish,Cabecita Dura,La Arrolladora Banda El Limón De Rene Camacho,0.829,0.978,0.423,132.093
3hlWUNjAlbZ6nOjAbrivBv,spanish,Princesas,Pereza,0.683,0.706,0.846,131.884
7iiPURF6Hx1ZJUzgA4jGln,spanish,Se Vuelve Loca,Juan Magán,0.715,0.63,0.634,126.023
74zXE1b9K4kD16YGYIFqYG,spanish,Adivina,Noel Torres,0.634,0.905,0.703,137.996
7mJG18yZGq0aXKWNtK3FQf,spanish,Algo Está Cambiando,Julieta Venegas,0.64,0.365,0.6,87.008
2dwhMQsFeHr2S787WxqAqW,spanish,You Sang To Me,Marc Anthony,0.578,0.741,0.894,165.98
3ge3q3Hz0KWhQX5EAQcwEy,spanish,Así Es la Vida,Elefante,0.804,0.644,0.67,97.969
1iEu0w8EG4xkNpmzzy4SyP,spanish,Eres Mi Droga,Intocable,0.614,0.962,0.834,188.493
3DYm7Lp7Fc3xf6WSCq5ntE,spanish,Cómo hablar,Amaral,0.606,0.626,0.775,117.357
5Z8kZvVpjvgg8NuHKr9Ijs,spanish,Voy a pasármelo bien,Hombres G,0.639,0.863,0.819,147.997
1cKabdMoqvB3XAMxX6mHG7,spanish,La Gran Señora,Jenni Rivera,0.669,0.772,0.405,80.122
2RnY8eoqU9zeI3m8FcmVyQ,spanish,Ven Conmigo (feat. Prince Royce),Daddy Yankee,0.78,0.743,0.857,120.044
4tJqHAVmJhCedtV0Z7i2WN,spanish,La Cosa Mas Bella,Eros Ramazzotti,0.709,0.596,0.758,110.003
6FwEmbPo3d3USlMzuulT69,spanish,Propuesta Indecente,Romeo Santos,0.76,0.782,0.65,122.948
2iIZl5EIhmoxX7j3xXv467,spanish,¿Dónde Están Corazón?,Enrique Iglesias,0.723,0.748,0.671,75.983
3Fn6K2roSmzhKzp5BBJKJl,spanish,Dos Gardenias,Buena Vista Social Club,0.556,0.501,0.175,92.067
6ZEVQ2whiJvhjCNAOJ0DC3,spanish,Tú,Shakira,0.567,0.208,0.333,139.807
4YEU9N2XAE0DfUwxWI5ijA,spanish,Todo se transforma,Jorge Drexler,0.761,0.682,0.488,100.024
2SnwVR45FQyUa7miHyEGxI,spanish,Ai Se Eu Te Pego (If I Get Ya) - Worldwide Remix,Michel Teló,0.515,0.954,0.919,120.554
3AvLL4poM6XkpNZ4mUw9qp,spanish,Pan Y Mantequilla,Efecto Pasillo,0.531,0.901,0.829,199.905
0Bf3bLtRSlpXl5l5MuzZd6,spanish,Aguanile,Marc Anthony,0.623,0.678,0.785,122.363
4gs07VlJST4bdxGbBsXVue,study,Heartbreak Warfare,John Mayer,0.624,0.311,0.554,97.031
4DBkrkVzx7jxxIjxI6FYvz,study,This Is How We Do,Katy Perry,0.686,0.8,0.633,96.027
01uqI4H13Gsd8Lyl1EYd8H,study,Same Love (feat. Mary Lambert),Macklemore & Ryan Lewis,0.688,0.299,0.473,84.958
23NPGXlSaIqWzvxIRhM2oG,study,Under the Bridge,Red Hot Chili Peppers,0.554,0.513,0.49,84.275
1yJzoX4xPsACzVxUarXRKa,study,Misty Mountains,Howard Shore,0.229,0.247,0.0144,87.474
42yP7b4dKZIQanW3YVr38D,study,Sail,Vitamin String Quartet,0.718,0.478,0.152,118.983
6KBYk8OFtod7brGuZ3Y67q,study,Misery,Maroon 5,0.704,0.726,0.81,102.98
5VFzIzR8nACf9Bad4O73f6,study,Hurt,Johnny Cash,0.514,0.157,0.292,90.459
30IA8BiWBsSnrWKD1vzwGR,study,"Welcome, Ghosts",Explosions In The Sky,0.226,0.0778,0.653,80.142
3ABYGT6fB6ocDDYZ7vj4lj,study,Sounds Like Hallelujah,The Head And The Heart,0.356,0.258,0.395,85.904
7kSLdGdXLey7pzLsWpdg1h,study,Little Things,One Direction,0.707,0.556,0.222,110.095
3Knohqfb9jeYzL6wMZiWLM,study,"The Council of Elrond (feat. ""Aniron"") [Theme for Aragorn and Arwen]",Various Artists,0.104,0.039,0.111,83.933
5xrjJANQXCLXeMbNMugyaZ,study,Jubel - Original Mix,Klingande,0.699,0.194,0.472,124.989
1lDWb6b6ieDQ2xT7ewTC3G,study,Somebody Told Me,The Killers,0.51,0.723,0.981,138.039
33e9HtOfO1ye1h8xQ7Foc9,study,The Cave,Mumford & Sons,0.592,0.345,0.499,141.938
6HFbq7cewJ7rPiffV0ciil,study,A Sky Full of Stars,Coldplay,0.545,0.162,0.675,124.97
4d4Fgs8KH0gyDSdc7HuwBF,study,J'y suis jamais allé,Yann Tiersen,0.636,0.811,0.368,99.939
0c4IEciLCDdXEhhKxj4ThA,study,Madness,Muse,0.502,0.218,0.417,180.301
451GvHwY99NKV4zdKPRWmv,study,Banana Pancakes,Jack Johnson,0.816,0.615,0.375,114.303
11N58AwI4g2GlBaHEiZdmk,study,Boom Clap - From the Motion Picture Das Schicksal ist ein mieser Verräter,Various Artists,0.675,0.64,0.812,92.013
2I43coEbzFSTMGO3kCjLMB,study,Daylight,Matt and Kim,0.583,0.714,0.79,103.286
7aHXCG5cGPHv4BhSBaciEL,study,Clair De Lune,Relaxing Piano Music Consort,0.312,0.22,0.00393,135.19
7zkLpY72g6lKQbiHDqri1S,study,Sunrise,Norah Jones,0.526,0.679,0.299,156.848
6DsGpDGIDRv8EFGgW10T1p,study,Nevergreen,Emancipator,0.523,0.236,0.411,170.935
3Tnwc30tpPO0U7RWcf0ZYj,study,Let It Go,The Piano Guys,0.601,0.496,0.665,140.01
3RgR3cFZ6xh7MlB9DURK6e,study,Shadow Days,John Mayer,0.52,0.254,0.559,146.944
6onVtBLxZpq4cwMa3fUMJs,study,Moonlight Sonata: Adagio Sostenuto,Ludwig van Beethoven,0.151,0.127,0.00153,75.079
2yuea8dOVphJMCEZOlnyKf,study,Can't Help Falling In Love (Recorded Live at Daytrotter),Ingrid Michaelson,0.315,0.253,0.151,141.178
2Oj5BXOY01EDuJhVYNlEoq,study,Safe And Sound,Capital Cities,0.652,0.836,0.783,117.952
1KqlVt63Q4bl1VdSlymr5C,study,Riptide,Vance Joy,0.484,0.51,0.731,101.654
7apw8m9lHQjvuUVfMAm4kZ,study,Higher Love,James Vincent McMorrow,0.323,0.176,0.119,89.862
4OCRAoH6XZkszgqwTPacnP,study,Rolling in the Deep,Vitamin String Quartet,0.696,0.517,0.212,106.029
0CSTvWUps1YmpQoXXay9ol,study,Cosmic Love,Florence + The Machine,0.524,0.0827,0.803,140.003
5FPnjikbwlDMULCCCa6ZCJ,study,Daughters,John Mayer,0.674,0.503,0.413,124.893
7m72yYvAUkMh9sLGdSZMlh,study,Ljósið,Ólafur Arnalds,0.513,0.289,0.15,146.526
71O1jD7bF3cdMPvPi186V6,study,I Will Wait,Mumford & Sons,0.477,0.429,0.776,131.004
7psPPGwhFzP3pyOcb3ivcT,study,Unbelievers,Vampire Weekend,0.644,0.831,0.811,154.903
0OF6WSdeVmYEGBZlxvwvLq,study,Anything You Synthesize - Ambient,The American Dollar,0.496,0.0308,0.0936,120.116
3aLCMI1ybjE4KWu9nkUBkx,study,Submarines,The Lumineers,0.809,0.585,0.52,95.031
1gihuPhrLraKYrJMAEONyc,study,Feel So Close - Radio Edit,Calvin Harris,0.707,0.919,0.924,127.937
5Nn2Dj7OQsGL6pgQ9iIzPp,study,Ghostwriter,RJD2,0.747,0.594,0.68,93.804
5CY78JEFsq8TkwxCI5MZbn,study,Moonlight,The Piano Guys,0.737,0.25,0.505,120.012
28VwmnD29YNEMh6OwI2uLH,study,May Be - Original,Yiruma,0.455,0.12,0.121,108.791
15yScQGLH5QOuXm9XbhnPb,study,Leaving Hogwarts,John Williams,0.183,0.0365,0.0473,73.398
3wsZYuHJrk3lssa7V7jvye,study,Poison & Wine,The Civil Wars,0.285,0.203,0.186,153.848
2qLXSM49jlDN0XKngrHk2n,study,Brahms Lullaby,Relaxing Piano Music Consort,0.448,0.525,0.0883,176.525
4acmzQsAeMJa5sGFSog7fu,study,The End of Childhood (feat. Jack Liebeck),Dario Marianelli,0.0,0.0,0.0445,0.0
2PfnAaQIMwHPvmda8MG5jm,study,Slow And Steady,Of Monsters and Men,0.316,0.308,0.803,117.195
574GJ55EBM79W6n2V5bL5z,study,Slow It Down,The Lumineers,0.428,0.108,0.064,142.436
3CeYdUfGPCjKMDYyI1PpCh,study,Otherside,Red Hot Chili Peppers,0.458,0.513,0.795,123.229
1kusepF3AacIEtUTYrw4GV,summer,Paper Planes,M.I.A.,0.447,0.485,0.848,172.247
5IWmU2PNimgYuTLddU2DRo,summer,Payphone,Maroon 5,0.738,0.556,0.744,110.0
4uOKFydzAejjSFqYbv1XPt,summer,Red Red Wine,UB40,0.857,0.843,0.468,89.119
35aNHKBZWXXbL9KQK7O5Nk,summer,Hurricane,MS MR,0.564,0.262,0.68,89.938
1jqLJBQwo7yBCqYQWukLkq,summer,Boombastic,Shaggy,0.866,0.752,0.788,158.412
0Nu9WA8kEbBWEsay2s8Q0U,summer,Even If It Breaks Your Heart,Eli Young Band,0.495,0.574,0.527,208.067
51UtgWS4z1eMPuLQOzPtNH,summer,Amber,311,0.659,0.748,0.727,166.163
6wwAaPoX7Ce81Rn85Ntm89,summer,Rack City,Tyga,0.927,0.251,0.33,98.949
56QCGK2tyUmlma8k94zLal,summer,Miami 2 Ibiza,Swedish House Mafia,0.727,0.653,0.936,124.989
44XBLYMVEt5vJcb5qXfQ7V,summer,Alejandro,Lady Gaga,0.626,0.369,0.799,98.992
6nek1Nin9q48AVZcWs9e9D,summer,Paradise,Coldplay,0.449,0.212,0.585,139.631
2lwwrWVKdf3LR9lbbhnr6R,summer,Float On,Modest Mouse,0.649,0.553,0.888,100.975
2FiceoWDJ67rrmb5tGBpgE,summer,Ghost,Ella Henderson,0.682,0.486,0.836,104.984
0WTK0uyF22y3oZwJpzEyJa,summer,I Don't Dance,Lee Brice,0.587,0.19,0.559,92.036
4nVBt6MZDDP6tRVdQTgxJg,summer,Story of My Life,One Direction,0.6,0.286,0.663,121.07
4DBkrkVzx7jxxIjxI6FYvz,summer,This Is How We Do,Katy Perry,0.686,0.8,0.633,96.027
6mVD1SfTvlFAPVi7txFL5H,summer,Machu Picchu,The Strokes,0.695,0.874,0.817,105.014
